	CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	TransitionGroupId	CollisionEnergy
603	3-HYDROXYANTHRANILIC ACID	154.0498691	80.04934	100.0	1.0	3-HYDROXYANTHRANILIC ACID_20eV	20
604	3-HYDROXYANTHRANILIC ACID	154.0498691	136.03882	76.8	1.0	3-HYDROXYANTHRANILIC ACID_20eV	20
605	3-HYDROXYANTHRANILIC ACID	154.0498691	136.03896	100.0	1.0	3-HYDROXYANTHRANILIC ACID_10eV	10
606	3-HYDROXYANTHRANILIC ACID	154.0498691	136.08381	4.2	1.0	3-HYDROXYANTHRANILIC ACID_10eV	10
607	3-HYDROXYANTHRANILIC ACID	154.0498691	80.04913	100.0	1.0	3-HYDROXYANTHRANILIC ACID_40eV	40
608	3-HYDROXYANTHRANILIC ACID	154.0498691	53.03796	94.6	1.0	3-HYDROXYANTHRANILIC ACID_40eV	40
609	3-HYDROXYBENZOIC ACID	139.0389701	77.04106	100.0	1.0	3-HYDROXYBENZOIC ACID_20eV	20
610	3-HYDROXYBENZOIC ACID	139.0389701	95.05182	32.7	1.0	3-HYDROXYBENZOIC ACID_20eV	20
611	3-HYDROXYBENZOIC ACID	139.0389701	51.02521	100.0	1.0	3-HYDROXYBENZOIC ACID_40eV	40
612	3-HYDROXYBENZOIC ACID	139.0389701	77.04121	67.5	1.0	3-HYDROXYBENZOIC ACID_40eV	40
613	3-HYDROXYBENZOIC ACID	139.0389701	95.05186	100.0	1.0	3-HYDROXYBENZOIC ACID_10eV	10
614	3-HYDROXYBENZOIC ACID	139.0389701	77.04128	44.3	1.0	3-HYDROXYBENZOIC ACID_10eV	10
615	3-HYDROXYBENZOIC ACID	139.0389701	95.05556	100.0	1.0	3-HYDROXYBENZOIC ACID_10eV	10
616	3-HYDROXYBENZOIC ACID	139.0389701	77.04458	38.8	1.0	3-HYDROXYBENZOIC ACID_10eV	10
617	3-HYDROXYBENZOIC ACID	139.0389701	77.04474	100.0	1.0	3-HYDROXYBENZOIC ACID_20eV	20
618	3-HYDROXYBENZOIC ACID	139.0389701	95.05608	45.2	1.0	3-HYDROXYBENZOIC ACID_20eV	20
619	3-HYDROXYBENZOIC ACID	139.0389701	51.02805	100.0	1.0	3-HYDROXYBENZOIC ACID_40eV	40
620	3-HYDROXYBENZOIC ACID	139.0389701	77.04461	74.0	1.0	3-HYDROXYBENZOIC ACID_40eV	40
621	3-HYDROXYBUTYRIC ACID	105.0546201	69.03573	100.0	1.0	3-HYDROXYBUTYRIC ACID_10eV	10
622	3-HYDROXYBUTYRIC ACID	105.0546201	43.01959	47.4	1.0	3-HYDROXYBUTYRIC ACID_10eV	10
623	3-HYDROXYBUTYRIC ACID	105.0546201	43.01983	100.0	1.0	3-HYDROXYBUTYRIC ACID_20eV	20
624	3-HYDROXYBUTYRIC ACID	105.0546201	69.03658	71.4	1.0	3-HYDROXYBUTYRIC ACID_20eV	20
625	3-HYDROXYBUTYRIC ACID	105.0546201	43.0198	100.0	1.0	3-HYDROXYBUTYRIC ACID_40eV	40
626	3-HYDROXYBUTYRIC ACID	105.0546201	41.04065	56.7	1.0	3-HYDROXYBUTYRIC ACID_40eV	40
627	3-HYDROXYBUTYRIC ACID	105.0546201	45.03426	100.0	1.0	3-HYDROXYBUTYRIC ACID_20eV	20
628	3-HYDROXYBUTYRIC ACID	105.0546201	77.0386	96.4	1.0	3-HYDROXYBUTYRIC ACID_20eV	20
629	3-HYDROXYBUTYRIC ACID	105.0546201	45.03446	100.0	1.0	3-HYDROXYBUTYRIC ACID_10eV	10
630	3-HYDROXYBUTYRIC ACID	105.0546201	77.03977	92.4	1.0	3-HYDROXYBUTYRIC ACID_10eV	10
631	3-HYDROXYBUTYRIC ACID	105.0546201	51.0244	100.0	1.0	3-HYDROXYBUTYRIC ACID_40eV	40
632	3-HYDROXYBUTYRIC ACID	105.0546201	51.03368	62.1	1.0	3-HYDROXYBUTYRIC ACID_40eV	40
633	3-HYDROXYCINNAMIC ACID	165.0546201	147.04128	100.0	1.0	3-HYDROXYCINNAMIC ACID_10eV	10
634	3-HYDROXYCINNAMIC ACID	165.0546201	119.04611	28.5	1.0	3-HYDROXYCINNAMIC ACID_10eV	10
635	3-HYDROXYCINNAMIC ACID	165.0546201	91.05163	100.0	1.0	3-HYDROXYCINNAMIC ACID_20eV	20
636	3-HYDROXYCINNAMIC ACID	165.0546201	119.04617	66.3	1.0	3-HYDROXYCINNAMIC ACID_20eV	20
637	3-HYDROXYCINNAMIC ACID	165.0546201	65.03605	100.0	1.0	3-HYDROXYCINNAMIC ACID_40eV	40
638	3-HYDROXYCINNAMIC ACID	165.0546201	91.05138	56.8	1.0	3-HYDROXYCINNAMIC ACID_40eV	40
639	3-HYDROXYINDOLE	134.0600398	134.06167	100.0	1.0	3-HYDROXYINDOLE_10eV	10
640	3-HYDROXYINDOLE	134.0600398	116.05749	13.6	1.0	3-HYDROXYINDOLE_10eV	10
641	3-HYDROXYINDOLE	134.0600398	106.06618	100.0	1.0	3-HYDROXYINDOLE_20eV	20
642	3-HYDROXYINDOLE	134.0600398	134.06125	56.5	1.0	3-HYDROXYINDOLE_20eV	20
643	3-HYDROXYINDOLE	134.0600398	77.03992	100.0	1.0	3-HYDROXYINDOLE_40eV	40
644	3-HYDROXYINDOLE	134.0600398	79.05468	14.0	1.0	3-HYDROXYINDOLE_40eV	40
645	3-HYDROXYKYNURENINE	225.0869829	110.06225	100.0	1.0	3-HYDROXYKYNURENINE_10eV	10
646	3-HYDROXYKYNURENINE	225.0869829	208.06302	95.1	1.0	3-HYDROXYKYNURENINE_10eV	10
647	3-HYDROXYKYNURENINE	225.0869829	110.06204	100.0	1.0	3-HYDROXYKYNURENINE_20eV	20
648	3-HYDROXYKYNURENINE	225.0869829	190.05188	46.4	1.0	3-HYDROXYKYNURENINE_20eV	20
649	3-HYDROXYKYNURENINE	225.0869829	92.0523	100.0	1.0	3-HYDROXYKYNURENINE_40eV	40
650	3-HYDROXYKYNURENINE	225.0869829	108.04778	83.2	1.0	3-HYDROXYKYNURENINE_40eV	40
651	3-HYDROXYPHENYLACETIC ACID	153.0546201	125.05985	100.0	1.0	3-HYDROXYPHENYLACETIC ACID_20eV	20
652	3-HYDROXYPHENYLACETIC ACID	153.0546201	41.03885	43.1	1.0	3-HYDROXYPHENYLACETIC ACID_20eV	20
653	3-HYDROXYPHENYLACETIC ACID	153.0546201	125.05953	100.0	1.0	3-HYDROXYPHENYLACETIC ACID_10eV	10
654	3-HYDROXYPHENYLACETIC ACID	153.0546201	153.05413	74.0	1.0	3-HYDROXYPHENYLACETIC ACID_10eV	10
655	3-HYDROXYPHENYLACETIC ACID	153.0546201	77.03827	100.0	1.0	3-HYDROXYPHENYLACETIC ACID_40eV	40
656	3-HYDROXYPHENYLACETIC ACID	153.0546201	41.03861	85.3	1.0	3-HYDROXYPHENYLACETIC ACID_40eV	40
657	3-HYDROXYPROPIONIC ACID	91.03897005	61.02984	100.0	1.0	3-HYDROXYPROPIONIC ACID_10eV	10
658	3-HYDROXYPROPIONIC ACID	91.03897005	43.0188	55.9	1.0	3-HYDROXYPROPIONIC ACID_10eV	10
659	3-HYDROXYPROPIONIC ACID	91.03897005	43.01869	100.0	1.0	3-HYDROXYPROPIONIC ACID_20eV	20
660	3-HYDROXYPROPIONIC ACID	91.03897005	65.04014	78.0	1.0	3-HYDROXYPROPIONIC ACID_20eV	20
661	3-HYDROXYPROPIONIC ACID	91.03897005	39.02382	100.0	1.0	3-HYDROXYPROPIONIC ACID_40eV	40
662	3-HYDROXYPROPIONIC ACID	91.03897005	65.04029	68.4	1.0	3-HYDROXYPROPIONIC ACID_40eV	40
663	3-HYDROXYPROPIONIC ACID	91.03897005	61.02812	100.0	1.0	3-HYDROXYPROPIONIC ACID_10eV	10
664	3-HYDROXYPROPIONIC ACID	91.03897005	43.01721	30.2	1.0	3-HYDROXYPROPIONIC ACID_10eV	10
665	3-HYDROXYPROPIONIC ACID	91.03897005	43.01737	100.0	1.0	3-HYDROXYPROPIONIC ACID_20eV	20
666	3-HYDROXYPROPIONIC ACID	91.03897005	61.02796	70.7	1.0	3-HYDROXYPROPIONIC ACID_20eV	20
667	3-HYDROXYPROPIONIC ACID	91.03897005	63.02326	100.0	1.0	3-HYDROXYPROPIONIC ACID_40eV	40
668	3-HYDROXYPROPIONIC ACID	91.03897005	37.00661	23.1	1.0	3-HYDROXYPROPIONIC ACID_40eV	40
669	3-METHOXYTYRAMINE	168.1019047	151.07621	100.0	1.0	3-METHOXYTYRAMINE_10eV	10
670	3-METHOXYTYRAMINE	168.1019047	119.04995	16.3	1.0	3-METHOXYTYRAMINE_10eV	10
671	3-METHOXYTYRAMINE	168.1019047	91.0556	100.0	1.0	3-METHOXYTYRAMINE_20eV	20
672	3-METHOXYTYRAMINE	168.1019047	119.05058	44.7	1.0	3-METHOXYTYRAMINE_20eV	20
673	3-METHOXYTYRAMINE	168.1019047	65.03944	100.0	1.0	3-METHOXYTYRAMINE_40eV	40
674	3-METHOXYTYRAMINE	168.1019047	91.05522	57.3	1.0	3-METHOXYTYRAMINE_40eV	40
675	3-METHOXYTYRAMINE	168.1019047	151.07507	100.0	1.0	3-METHOXYTYRAMINE_10eV	10
676	3-METHOXYTYRAMINE	168.1019047	151.09028	47.9	1.0	3-METHOXYTYRAMINE_10eV	10
677	3-METHOXYTYRAMINE	168.1019047	65.04043	100.0	1.0	3-METHOXYTYRAMINE_40eV	40
678	3-METHOXYTYRAMINE	168.1019047	91.0551	90.5	1.0	3-METHOXYTYRAMINE_40eV	40
679	3-METHOXYTYRAMINE	168.1019047	91.055	100.0	1.0	3-METHOXYTYRAMINE_20eV	20
680	3-METHOXYTYRAMINE	168.1019047	119.05031	56.9	1.0	3-METHOXYTYRAMINE_20eV	20
681	3-METHYL-2-OXINDOLE	148.0756899	133.05325	100.0	1.0	3-METHYL-2-OXINDOLE_20eV	20
682	3-METHYL-2-OXINDOLE	148.0756899	105.03405	69.7	1.0	3-METHYL-2-OXINDOLE_20eV	20
683	3-METHYL-2-OXINDOLE	148.0756899	148.07674	100.0	1.0	3-METHYL-2-OXINDOLE_10eV	10
684	3-METHYL-2-OXINDOLE	148.0756899	120.08151	10.9	1.0	3-METHYL-2-OXINDOLE_10eV	10
685	3-METHYL-2-OXINDOLE	148.0756899	77.03906	100.0	1.0	3-METHYL-2-OXINDOLE_40eV	40
686	3-METHYL-2-OXINDOLE	148.0756899	104.04995	54.2	1.0	3-METHYL-2-OXINDOLE_40eV	40
687	3-METHYL-2-OXINDOLE	148.0756899	148.07809	100.0	1.0	3-METHYL-2-OXINDOLE_10eV	10
688	3-METHYL-2-OXINDOLE	148.0756899	130.06758	8.2	1.0	3-METHYL-2-OXINDOLE_10eV	10
689	3-METHYL-2-OXINDOLE	148.0756899	77.04194	100.0	1.0	3-METHYL-2-OXINDOLE_40eV	40
690	3-METHYL-2-OXINDOLE	148.0756899	104.05259	73.9	1.0	3-METHYL-2-OXINDOLE_40eV	40
691	3-METHYL-2-OXINDOLE	148.0756899	133.05503	100.0	1.0	3-METHYL-2-OXINDOLE_20eV	20
692	3-METHYL-2-OXINDOLE	148.0756899	105.03642	71.0	1.0	3-METHYL-2-OXINDOLE_20eV	20
693	3-METHYL-2-OXOBUTANOIC ACID	117.0546201	117.05218	100.0	1.0	3-METHYL-2-OXOBUTANOIC ACID_10eV	10
694	3-METHYL-2-OXOBUTANOIC ACID	117.0546201	84.95492	87.8	1.0	3-METHYL-2-OXOBUTANOIC ACID_10eV	10
695	3-METHYL-2-OXOBUTANOIC ACID	117.0546201	90.04142	100.0	1.0	3-METHYL-2-OXOBUTANOIC ACID_20eV	20
696	3-METHYL-2-OXOBUTANOIC ACID	117.0546201	117.05225	95.5	1.0	3-METHYL-2-OXOBUTANOIC ACID_20eV	20
697	3-METHYL-2-OXOBUTANOIC ACID	117.0546201	89.03318	100.0	1.0	3-METHYL-2-OXOBUTANOIC ACID_40eV	40
698	3-METHYL-2-OXOBUTANOIC ACID	117.0546201	40.96552	56.2	1.0	3-METHYL-2-OXOBUTANOIC ACID_40eV	40
699	3-METHYLADIPIC ACID	161.0808349	69.07071	100.0	1.0	3-METHYLADIPIC ACID_20eV	20
700	3-METHYLADIPIC ACID	161.0808349	73.06578	32.0	1.0	3-METHYLADIPIC ACID_20eV	20
701	3-METHYLADIPIC ACID	161.0808349	69.07082	100.0	1.0	3-METHYLADIPIC ACID_10eV	10
702	3-METHYLADIPIC ACID	161.0808349	125.0605	76.4	1.0	3-METHYLADIPIC ACID_10eV	10
703	3-METHYLADIPIC ACID	161.0808349	41.03897	100.0	1.0	3-METHYLADIPIC ACID_40eV	40
704	3-METHYLADIPIC ACID	161.0808349	55.05498	58.0	1.0	3-METHYLADIPIC ACID_40eV	40
705	3-METHYLCATECHOL	125.0597055	107.04881	100.0	1.0	3-METHYLCATECHOL_10eV	10
706	3-METHYLCATECHOL	125.0597055	79.05481	37.0	1.0	3-METHYLCATECHOL_10eV	10
707	3-METHYLCATECHOL	125.0597055	77.0389	100.0	1.0	3-METHYLCATECHOL_40eV	40
708	3-METHYLCATECHOL	125.0597055	51.02353	72.2	1.0	3-METHYLCATECHOL_40eV	40
709	3-METHYLCATECHOL	125.0597055	77.03901	100.0	1.0	3-METHYLCATECHOL_20eV	20
710	3-METHYLCATECHOL	125.0597055	79.05428	46.5	1.0	3-METHYLCATECHOL_20eV	20
711	3-METHYLGLUTACONIC ACID	167.0314767	84.9606	100.0	1.0	3-METHYLGLUTACONIC ACID_10eV	10
712	3-METHYLGLUTACONIC ACID	167.0314767	149.98866	3.9	1.0	3-METHYLGLUTACONIC ACID_10eV	10
713	3-METHYLGLUTACONIC ACID	167.0314767	84.9611	100.0	1.0	3-METHYLGLUTACONIC ACID_20eV	20
714	3-METHYLGLUTACONIC ACID	167.0314767	40.97026	9.1	1.0	3-METHYLGLUTACONIC ACID_20eV	20
715	3-METHYLGLUTACONIC ACID	167.0314767	40.97057	100.0	1.0	3-METHYLGLUTACONIC ACID_40eV	40
716	3-METHYLGLUTACONIC ACID	167.0314767	84.96038	76.3	1.0	3-METHYLGLUTACONIC ACID_40eV	40
717	3-METHYLGLUTACONIC ACID	167.0314767	167.03679	100.0	1.0	3-METHYLGLUTACONIC ACID_10eV	10
718	3-METHYLGLUTACONIC ACID	167.0314767	53.04056	52.2	1.0	3-METHYLGLUTACONIC ACID_10eV	10
719	3-METHYLGLUTACONIC ACID	167.0314767	84.94146	100.0	1.0	3-METHYLGLUTACONIC ACID_40eV	40
720	3-METHYLGLUTACONIC ACID	167.0314767	64.99179	100.0	1.0	3-METHYLGLUTACONIC ACID_20eV	20
721	3-METHYLGLUTACONIC ACID	167.0314767	152.06524	12.0	1.0	3-METHYLGLUTACONIC ACID_20eV	20
722	3-METHYLGLUTARIC ACID	169.0471268	123.08068	100.0	1.0	3-METHYLGLUTARIC ACID_10eV	10
723	3-METHYLGLUTARIC ACID	169.0471268	169.05117	73.2	1.0	3-METHYLGLUTARIC ACID_10eV	10
724	3-METHYLGLUTARIC ACID	169.0471268	97.97095	100.0	1.0	3-METHYLGLUTARIC ACID_20eV	20
725	3-METHYLGLUTARIC ACID	169.0471268	121.04225	17.4	1.0	3-METHYLGLUTARIC ACID_20eV	20
726	3-METHYLGLUTARIC ACID	169.0471268	78.77827	100.0	1.0	3-METHYLGLUTARIC ACID_40eV	40
727	3-METHYLHISTAMINE	126.1025734	126.10296	100.0	1.0	3-METHYLHISTAMINE_10eV	10
728	3-METHYLHISTAMINE	126.1025734	109.07676	48.1	1.0	3-METHYLHISTAMINE_10eV	10
729	3-METHYLHISTAMINE	126.1025734	95.06084	100.0	1.0	3-METHYLHISTAMINE_40eV	40
730	3-METHYLHISTAMINE	126.1025734	68.04966	80.8	1.0	3-METHYLHISTAMINE_40eV	40
731	3-METHYLHISTAMINE	126.1025734	96.06855	100.0	1.0	3-METHYLHISTAMINE_20eV	20
732	3-METHYLHISTAMINE	126.1025734	109.07682	42.0	1.0	3-METHYLHISTAMINE_20eV	20
733	3-METHYLHISTAMINE	126.1025734	126.10292	100.0	1.0	3-METHYLHISTAMINE_10eV	10
734	3-METHYLHISTAMINE	126.1025734	109.07831	29.7	1.0	3-METHYLHISTAMINE_10eV	10
735	3-METHYLHISTAMINE	126.1025734	95.06171	100.0	1.0	3-METHYLHISTAMINE_40eV	40
736	3-METHYLHISTAMINE	126.1025734	95.07428	54.1	1.0	3-METHYLHISTAMINE_40eV	40
737	3-METHYLHISTAMINE	126.1025734	96.07009	100.0	1.0	3-METHYLHISTAMINE_20eV	20
738	3-METHYLHISTAMINE	126.1025734	109.07597	44.9	1.0	3-METHYLHISTAMINE_20eV	20
739	3-METHYLHISTIDINE	170.0924026	124.08664	100.0	1.0	3-METHYLHISTIDINE_10eV	10
740	3-METHYLHISTIDINE	170.0924026	170.09169	42.7	1.0	3-METHYLHISTIDINE_10eV	10
741	3-METHYLHISTIDINE	170.0924026	124.08667	100.0	1.0	3-METHYLHISTIDINE_20eV	20
742	3-METHYLHISTIDINE	170.0924026	83.05994	38.8	1.0	3-METHYLHISTIDINE_20eV	20
743	3-METHYLHISTIDINE	170.0924026	81.04444	100.0	1.0	3-METHYLHISTIDINE_40eV	40
744	3-METHYLHISTIDINE	170.0924026	56.0493	63.8	1.0	3-METHYLHISTIDINE_40eV	40
745	3-METHYLSALICYLIC ACID	153.0546201	135.04409	100.0	1.0	3-METHYLSALICYLIC ACID_10eV	10
746	3-METHYLSALICYLIC ACID	153.0546201	153.05452	14.2	1.0	3-METHYLSALICYLIC ACID_10eV	10
747	3-METHYLSALICYLIC ACID	153.0546201	77.03838	100.0	1.0	3-METHYLSALICYLIC ACID_40eV	40
748	3-METHYLSALICYLIC ACID	153.0546201	51.02228	43.1	1.0	3-METHYLSALICYLIC ACID_40eV	40
749	3-METHYLSALICYLIC ACID	153.0546201	135.04401	100.0	1.0	3-METHYLSALICYLIC ACID_20eV	20
750	3-METHYLSALICYLIC ACID	153.0546201	79.05415	72.6	1.0	3-METHYLSALICYLIC ACID_20eV	20
751	3-METHYLXANTHINE	167.0563515	167.05681	100.0	1.0	3-METHYLXANTHINE_10eV	10
752	3-METHYLXANTHINE	167.0563515	124.05062	22.5	1.0	3-METHYLXANTHINE_10eV	10
753	3-METHYLXANTHINE	167.0563515	124.05074	100.0	1.0	3-METHYLXANTHINE_20eV	20
754	3-METHYLXANTHINE	167.0563515	167.05659	46.7	1.0	3-METHYLXANTHINE_20eV	20
755	3-METHYLXANTHINE	167.0563515	42.03351	100.0	1.0	3-METHYLXANTHINE_40eV	40
756	3-METHYLXANTHINE	167.0563515	69.04467	42.5	1.0	3-METHYLXANTHINE_40eV	40
757	3-NITRO-TYROSINE	227.0662474	181.0624	100.0	1.0	3-NITRO-TYROSINE_10eV	10
758	3-NITRO-TYROSINE	227.0662474	168.03142	6.2	1.0	3-NITRO-TYROSINE_10eV	10
759	3-NITRO-TYROSINE	227.0662474	181.063	100.0	1.0	3-NITRO-TYROSINE_20eV	20
760	3-NITRO-TYROSINE	227.0662474	117.04659	39.3	1.0	3-NITRO-TYROSINE_20eV	20
761	3-NITRO-TYROSINE	227.0662474	90.03533	100.0	1.0	3-NITRO-TYROSINE_40eV	40
762	3-NITRO-TYROSINE	227.0662474	65.03981	79.6	1.0	3-NITRO-TYROSINE_40eV	40
763	3-NITRO-TYROSINE	227.0662474	181.06459	100.0	1.0	3-NITRO-TYROSINE_10eV	10
764	3-NITRO-TYROSINE	227.0662474	227.07044	9.0	1.0	3-NITRO-TYROSINE_10eV	10
765	3-NITRO-TYROSINE	227.0662474	181.06446	100.0	1.0	3-NITRO-TYROSINE_20eV	20
766	3-NITRO-TYROSINE	227.0662474	168.03235	26.2	1.0	3-NITRO-TYROSINE_20eV	20
767	3-NITRO-TYROSINE	227.0662474	104.05245	100.0	1.0	3-NITRO-TYROSINE_40eV	40
768	3-NITRO-TYROSINE	227.0662474	90.03724	94.7	1.0	3-NITRO-TYROSINE_40eV	40
769	3-NITRO-TYROSINE	227.0662474	181.06405	100.0	1.0	3-NITRO-TYROSINE_10eV	10
770	3-NITRO-TYROSINE	227.0662474	181.07956	62.2	1.0	3-NITRO-TYROSINE_10eV	10
771	3-NITRO-TYROSINE	227.0662474	181.06351	100.0	1.0	3-NITRO-TYROSINE_20eV	20
772	3-NITRO-TYROSINE	227.0662474	181.08044	53.8	1.0	3-NITRO-TYROSINE_20eV	20
773	3-NITRO-TYROSINE	227.0662474	90.03756	100.0	1.0	3-NITRO-TYROSINE_40eV	40
774	3-NITRO-TYROSINE	227.0662474	104.0531	79.6	1.0	3-NITRO-TYROSINE_40eV	40
775	3-NITRO-TYROSINE	227.0662474	181.0601	100.0	1.0	3-NITRO-TYROSINE_10eV	10
776	3-NITRO-TYROSINE	227.0662474	227.06669	14.7	1.0	3-NITRO-TYROSINE_10eV	10
777	3-NITRO-TYROSINE	227.0662474	181.06117	100.0	1.0	3-NITRO-TYROSINE_20eV	20
778	3-NITRO-TYROSINE	227.0662474	117.0443	66.8	1.0	3-NITRO-TYROSINE_20eV	20
779	3-NITRO-TYROSINE	227.0662474	90.03332	100.0	1.0	3-NITRO-TYROSINE_40eV	40
780	3-NITRO-TYROSINE	227.0662474	63.02244	49.4	1.0	3-NITRO-TYROSINE_40eV	40
781	3-PHENYLLACTIC ACID	167.0702702	121.0651	100.0	1.0	3-PHENYLLACTIC ACID_10eV	10
782	3-PHENYLLACTIC ACID	167.0702702	103.05425	86.3	1.0	3-PHENYLLACTIC ACID_10eV	10
783	3-PHENYLLACTIC ACID	167.0702702	103.0548	100.0	1.0	3-PHENYLLACTIC ACID_20eV	20
784	3-PHENYLLACTIC ACID	167.0702702	79.05439	54.3	1.0	3-PHENYLLACTIC ACID_20eV	20
785	3-PHENYLLACTIC ACID	167.0702702	77.03874	100.0	1.0	3-PHENYLLACTIC ACID_40eV	40
786	3-PHENYLLACTIC ACID	167.0702702	79.05486	19.5	1.0	3-PHENYLLACTIC ACID_40eV	40
787	3-PHENYLLACTIC ACID	167.0702702	167.07354	100.0	1.0	3-PHENYLLACTIC ACID_20eV	20
788	3-PHENYLLACTIC ACID	167.0702702	166.06446	15.1	1.0	3-PHENYLLACTIC ACID_20eV	20
789	3-PHENYLLACTIC ACID	167.0702702	167.07353	100.0	1.0	3-PHENYLLACTIC ACID_10eV	10
790	3-PHENYLLACTIC ACID	167.0702702	166.06089	0.6	1.0	3-PHENYLLACTIC ACID_10eV	10
791	3-PHENYLLACTIC ACID	167.0702702	139.05434	100.0	1.0	3-PHENYLLACTIC ACID_40eV	40
792	3-PHENYLLACTIC ACID	167.0702702	166.06554	76.1	1.0	3-PHENYLLACTIC ACID_40eV	40
793	3-SULFINO-ALANINE	154.0168547	74.03343	100.0	1.0	3-SULFINO-ALANINE_20eV	20
794	3-SULFINO-ALANINE	154.0168547	44.05754	57.1	1.0	3-SULFINO-ALANINE_20eV	20
795	3-SULFINO-ALANINE	154.0168547	74.03393	100.0	1.0	3-SULFINO-ALANINE_10eV	10
796	3-SULFINO-ALANINE	154.0168547	44.05775	75.7	1.0	3-SULFINO-ALANINE_10eV	10
797	3-SULFINO-ALANINE	154.0168547	55.02625	100.0	1.0	3-SULFINO-ALANINE_40eV	40
798	3-SULFINO-ALANINE	154.0168547	44.05717	84.2	1.0	3-SULFINO-ALANINE_40eV	40
799	3-SULFINO-ALANINE	154.0168547	44.05101	100.0	1.0	3-SULFINO-ALANINE_10eV	10
800	3-SULFINO-ALANINE	154.0168547	74.02598	98.9	1.0	3-SULFINO-ALANINE_10eV	10
801	3-SULFINO-ALANINE	154.0168547	74.02586	100.0	1.0	3-SULFINO-ALANINE_20eV	20
802	3-SULFINO-ALANINE	154.0168547	44.05127	96.4	1.0	3-SULFINO-ALANINE_20eV	20
803	3-SULFINO-ALANINE	154.0168547	58.06788	100.0	1.0	3-SULFINO-ALANINE_40eV	40
804	3-SULFINO-ALANINE	154.0168547	55.01999	44.8	1.0	3-SULFINO-ALANINE_40eV	40
805	4,6-DIOXOHEPTANOIC ACID	159.0651848	99.04423	100.0	1.0	4,6-DIOXOHEPTANOIC ACID_10eV	10
806	4,6-DIOXOHEPTANOIC ACID	159.0651848	141.05648	30.5	1.0	4,6-DIOXOHEPTANOIC ACID_10eV	10
807	4,6-DIOXOHEPTANOIC ACID	159.0651848	85.02842	100.0	1.0	4,6-DIOXOHEPTANOIC ACID_20eV	20
808	4,6-DIOXOHEPTANOIC ACID	159.0651848	44.9978	67.8	1.0	4,6-DIOXOHEPTANOIC ACID_20eV	20
809	4,6-DIOXOHEPTANOIC ACID	159.0651848	81.07036	100.0	1.0	4,6-DIOXOHEPTANOIC ACID_40eV	40
810	4,6-DIOXOHEPTANOIC ACID	159.0651848	55.93457	60.9	1.0	4,6-DIOXOHEPTANOIC ACID_40eV	40
811	4,6-DIOXOHEPTANOIC ACID	159.0651848	99.04676	100.0	1.0	4,6-DIOXOHEPTANOIC ACID_20eV	20
812	4,6-DIOXOHEPTANOIC ACID	159.0651848	43.01955	37.2	1.0	4,6-DIOXOHEPTANOIC ACID_20eV	20
813	4,6-DIOXOHEPTANOIC ACID	159.0651848	43.01958	100.0	1.0	4,6-DIOXOHEPTANOIC ACID_40eV	40
814	4,6-DIOXOHEPTANOIC ACID	159.0651848	99.04706	32.3	1.0	4,6-DIOXOHEPTANOIC ACID_40eV	40
815	4,6-DIOXOHEPTANOIC ACID	159.0651848	99.04681	100.0	1.0	4,6-DIOXOHEPTANOIC ACID_10eV	10
816	4,6-DIOXOHEPTANOIC ACID	159.0651848	43.01934	19.6	1.0	4,6-DIOXOHEPTANOIC ACID_10eV	10
817	4-ACETAMIDOBUTANOIC ACID	146.0811692	86.06129	100.0	1.0	4-ACETAMIDOBUTANOIC ACID_10eV	10
818	4-ACETAMIDOBUTANOIC ACID	146.0811692	146.06153	47.5	1.0	4-ACETAMIDOBUTANOIC ACID_10eV	10
819	4-ACETAMIDOBUTANOIC ACID	146.0811692	86.0614	100.0	1.0	4-ACETAMIDOBUTANOIC ACID_20eV	20
820	4-ACETAMIDOBUTANOIC ACID	146.0811692	146.06132	60.0	1.0	4-ACETAMIDOBUTANOIC ACID_20eV	20
821	4-ACETAMIDOBUTANOIC ACID	146.0811692	77.0397	100.0	1.0	4-ACETAMIDOBUTANOIC ACID_40eV	40
822	4-ACETAMIDOBUTANOIC ACID	146.0811692	86.06091	54.9	1.0	4-ACETAMIDOBUTANOIC ACID_40eV	40
823	4-ACETAMIDOPHENOL	152.0706045	152.07405	100.0	1.0	4-ACETAMIDOPHENOL_10eV	10
824	4-ACETAMIDOPHENOL	152.0706045	110.06311	69.8	1.0	4-ACETAMIDOPHENOL_10eV	10
825	4-ACETAMIDOPHENOL	152.0706045	110.06303	100.0	1.0	4-ACETAMIDOPHENOL_20eV	20
826	4-ACETAMIDOPHENOL	152.0706045	65.04105	39.3	1.0	4-ACETAMIDOPHENOL_20eV	20
827	4-ACETAMIDOPHENOL	152.0706045	65.04157	100.0	1.0	4-ACETAMIDOPHENOL_40eV	40
828	4-ACETAMIDOPHENOL	152.0706045	43.01962	24.1	1.0	4-ACETAMIDOPHENOL_40eV	40
829	4-ACETAMIDOPHENOL	152.0706045	152.06979	100.0	1.0	4-ACETAMIDOPHENOL_10eV	10
830	4-ACETAMIDOPHENOL	152.0706045	110.05932	87.4	1.0	4-ACETAMIDOPHENOL_10eV	10
831	4-ACETAMIDOPHENOL	152.0706045	110.05925	100.0	1.0	4-ACETAMIDOPHENOL_20eV	20
832	4-ACETAMIDOPHENOL	152.0706045	93.03285	24.5	1.0	4-ACETAMIDOPHENOL_20eV	20
